,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17
18198,1,7,0,5,1,7,7,5,3,7,6,8,0,8,0,8,I
18199,1,0,2,0,0,7,6,10,4,7,13,8,2,10,0,8,U
18200,10,12,9,6,4,5,9,3,8,9,7,9,6,6,3,6,K
18201,5,10,7,7,7,8,9,6,3,6,6,9,4,7,7,9,E
18202,5,11,5,8,4,1,12,4,5,12,11,8,0,8,1,6,F
18203,2,2,3,3,1,10,6,2,6,12,4,9,0,7,1,7,J
18204,4,6,6,4,3,6,9,3,9,11,9,6,1,9,6,5,Z
18205,3,6,5,7,4,8,8,4,5,7,6,8,3,8,8,8,I
18206,1,0,1,0,0,8,7,9,3,7,11,8,2,10,0,8,U
18207,9,14,8,8,5,7,5,4,9,10,4,9,3,7,9,9,Q
18208,8,10,8,8,5,3,12,2,3,9,11,8,4,12,2,7,V
18209,6,11,8,8,6,8,7,3,9,12,6,9,2,9,5,8,E
18210,5,5,6,8,2,0,0,7,6,0,1,4,0,8,0,8,L
18211,3,7,4,5,4,6,7,8,5,7,6,7,2,8,7,9,B
18212,6,11,6,8,5,8,6,8,5,10,5,8,3,8,3,7,O
18213,5,10,7,7,6,7,6,3,5,6,6,8,3,9,9,9,X
18214,6,11,6,6,3,11,7,3,8,10,3,6,4,11,4,10,X
18215,4,11,5,9,3,7,8,2,7,15,5,8,1,6,1,7,J
18216,5,6,8,4,4,8,8,2,5,10,4,6,5,9,1,7,N
18217,6,10,8,8,5,6,6,2,7,10,6,10,4,8,4,8,K
18218,7,15,6,8,5,7,6,4,5,7,7,8,5,7,3,7,U
18219,3,3,5,4,1,7,5,3,0,7,1,8,2,7,2,8,A
18220,3,10,4,8,4,7,7,6,10,6,6,8,1,8,8,8,Z
18221,5,10,5,6,3,10,2,4,2,11,6,13,5,4,5,10,A
18222,4,8,4,6,4,8,7,8,3,10,6,8,3,8,3,8,O
18223,7,8,9,10,11,8,8,3,3,7,8,7,7,11,7,7,P
18224,1,1,2,1,0,7,4,2,0,7,2,8,2,7,1,8,A
18225,4,11,6,8,6,7,6,7,5,4,7,9,3,6,5,9,G
18226,6,9,8,7,6,8,6,2,5,9,6,8,8,6,2,8,M
18227,5,6,5,4,2,3,12,3,3,10,11,8,2,11,1,8,V
18228,3,7,4,5,4,9,8,3,4,9,4,7,4,8,6,5,J
18229,3,8,4,6,3,11,3,2,2,9,1,8,2,6,3,8,A
18230,5,11,5,8,2,1,11,5,7,11,11,9,0,8,2,6,F
18231,4,9,6,7,6,9,8,4,4,8,5,6,4,8,6,4,J
18232,5,7,5,5,2,4,9,5,8,12,10,8,3,9,1,6,U
18233,6,10,7,8,6,7,7,8,7,6,6,9,2,7,5,11,G
18234,3,7,4,5,3,8,7,6,6,10,4,5,3,8,3,7,D
18235,4,4,6,6,4,9,8,3,1,7,6,8,4,9,9,7,H
18236,4,9,5,7,3,9,6,0,7,13,5,8,0,8,1,8,I
18237,3,5,6,3,3,7,7,2,8,12,7,9,2,9,4,8,E
18238,4,6,6,5,5,8,7,2,3,8,3,8,4,5,6,10,K
18239,4,9,5,7,3,4,4,5,10,2,0,6,0,6,2,5,L
18240,1,0,2,1,0,2,1,6,5,0,2,4,0,8,0,8,L
18241,5,5,6,7,7,8,8,3,2,7,8,7,5,10,5,5,P
18242,4,11,6,8,4,8,7,4,9,6,6,6,3,8,7,7,X
18243,3,4,4,3,3,8,6,6,4,6,7,8,7,6,2,8,M
18244,3,6,3,4,1,1,0,6,6,0,1,5,0,8,0,8,L
18245,4,5,5,3,2,6,11,2,8,11,9,5,4,10,4,4,T
18246,6,11,6,6,3,9,5,4,4,13,6,9,3,10,3,8,S
18247,6,11,8,8,5,7,9,6,5,7,7,8,6,9,1,7,N
18248,5,9,7,7,5,10,6,2,9,11,4,8,2,8,5,12,E
18249,5,7,6,5,6,8,4,6,3,8,6,11,8,8,4,7,C
18250,9,14,8,8,5,7,4,4,8,9,5,9,3,8,9,9,Q
18251,5,8,7,12,11,8,8,4,2,7,8,9,4,11,8,8,Y
18252,2,2,3,4,2,7,6,6,5,6,6,9,2,9,4,9,G
18253,4,9,5,7,6,7,5,10,1,7,8,8,6,5,0,8,M
18254,3,2,4,3,3,7,7,6,7,6,6,5,2,8,3,7,D
18255,2,3,4,2,2,5,8,2,6,10,8,10,3,8,2,8,K
18256,2,3,4,2,2,8,11,3,1,6,8,8,6,12,0,7,W
18257,3,3,3,2,2,5,10,4,4,10,8,4,1,10,3,7,P
18258,5,10,8,8,5,8,8,3,7,10,6,7,3,8,3,8,H
18259,5,9,6,7,2,6,7,7,12,7,6,15,1,8,4,9,C
18260,6,9,7,6,4,8,7,4,8,11,6,8,2,9,5,8,S
18261,1,2,2,3,1,7,8,4,1,7,8,10,1,9,3,8,Q
18262,2,8,3,6,2,7,7,0,7,13,6,8,0,8,1,8,I
18263,3,7,5,5,5,7,8,3,4,6,6,9,5,11,7,5,L
18264,3,9,4,6,2,7,7,0,8,14,6,9,0,8,1,8,I
18265,5,7,6,9,7,7,9,5,5,8,6,8,3,9,7,6,F
18266,4,10,7,7,3,12,3,4,3,11,1,9,2,7,3,9,A
18267,2,4,4,3,2,7,9,2,4,10,6,7,5,9,0,7,N
18268,2,7,4,5,3,10,6,2,5,8,4,5,3,8,6,7,J
18269,3,6,5,5,4,7,8,3,5,7,6,8,3,9,7,11,L
18270,7,13,6,7,5,9,6,5,6,6,7,6,5,8,4,6,U
18271,3,6,4,4,3,7,8,6,4,10,7,6,3,9,3,8,O
18272,8,11,6,6,3,8,7,5,4,11,4,6,5,8,4,8,P
18273,4,5,6,5,5,7,8,5,3,6,5,8,6,8,4,7,N
18274,7,11,9,8,5,6,11,4,6,14,6,2,0,10,3,9,P
18275,4,5,7,4,4,7,11,2,2,6,9,8,7,11,0,8,W
18276,4,9,5,7,4,7,7,8,5,10,6,7,3,8,3,8,O
18277,3,2,4,3,2,5,10,4,6,11,9,5,1,10,3,6,F
18278,1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8,I
18279,3,7,4,5,4,7,8,5,6,6,5,7,3,7,5,8,R
18280,2,4,4,3,2,9,6,3,5,10,4,6,3,7,3,8,D
18281,3,8,5,6,4,5,10,2,3,8,9,9,7,11,1,7,W
18282,5,9,8,7,8,5,7,3,4,9,9,9,7,5,2,7,M
18283,10,13,8,8,4,7,10,6,3,12,4,4,5,10,4,8,P
18284,2,9,3,6,1,9,14,0,6,6,11,8,0,8,0,8,T
18285,4,8,5,6,3,7,10,2,7,14,6,4,0,10,2,9,P
18286,2,4,3,3,1,10,2,2,1,8,2,9,1,6,1,8,A
18287,3,5,5,8,6,7,10,3,2,7,8,9,3,11,8,5,Y
18288,3,7,4,5,3,5,11,4,6,11,10,4,2,10,2,5,F
18289,9,14,9,8,6,10,8,4,4,12,4,4,5,10,5,8,P
18290,4,8,6,6,5,7,6,6,4,7,7,9,5,9,7,8,G
18291,3,7,4,5,1,7,5,13,5,7,13,8,3,9,0,8,U
18292,3,5,5,4,2,8,7,3,7,10,6,7,1,9,5,8,S
18293,2,6,4,4,1,6,10,3,2,7,13,8,2,11,0,8,Y
18294,6,10,6,8,6,4,11,8,3,9,6,5,1,10,3,8,P
18295,7,11,6,6,4,6,5,5,4,7,9,10,6,7,3,10,U
18296,3,10,5,7,2,6,6,3,1,6,0,8,2,7,1,7,A
18297,4,2,5,4,4,7,8,6,6,7,6,8,3,8,3,8,H
18298,2,4,3,3,2,8,7,4,5,9,4,7,2,7,3,10,R
18299,3,4,5,2,3,9,8,3,5,9,4,6,2,6,4,10,R
18300,6,10,9,8,5,3,9,2,8,11,12,10,3,9,3,5,X
18301,1,3,2,5,1,11,3,9,3,13,7,13,1,6,0,8,J
18302,2,3,4,2,2,8,8,2,6,10,6,7,1,9,5,8,S
18303,3,8,3,6,3,7,7,12,1,6,6,8,5,8,0,8,N
18304,5,6,8,9,10,8,8,4,2,7,8,9,6,12,8,8,Y
18305,3,5,5,3,2,11,2,3,2,10,2,9,2,6,2,8,A
18306,8,14,7,8,6,7,7,4,7,10,6,7,6,7,8,4,D
18307,6,10,9,7,6,6,7,7,6,6,6,12,6,8,8,2,U
18308,4,8,5,7,4,6,7,4,6,7,6,8,3,9,8,10,L
18309,3,7,4,4,1,2,13,5,3,12,9,6,0,8,2,6,F
18310,4,7,4,5,2,7,6,6,6,11,6,12,2,10,4,10,G
18311,2,3,4,2,1,6,10,2,5,13,6,4,1,9,1,7,F
18312,7,10,7,7,3,3,11,3,4,9,11,8,4,12,1,7,V
18313,4,7,4,5,2,4,12,8,2,10,6,4,1,10,4,8,P
18314,5,10,6,7,4,6,8,3,6,10,7,7,3,7,5,6,S
18315,3,1,3,2,2,5,10,4,5,11,9,5,1,10,3,6,F
18316,3,5,4,4,2,6,12,3,6,7,11,9,2,11,1,8,T
18317,2,4,3,3,1,4,9,5,7,11,9,12,1,9,2,7,C
18318,3,3,4,5,2,3,6,7,3,7,7,12,3,8,3,10,K
18319,3,3,4,4,2,7,8,7,6,6,6,7,2,7,6,11,G
18320,5,10,8,8,5,8,5,3,6,9,5,8,4,7,4,8,H
18321,2,0,2,1,1,7,8,4,0,7,8,8,6,10,0,8,W
18322,6,10,7,8,7,7,8,9,4,7,7,8,3,7,3,7,O
18323,4,8,6,6,3,6,12,3,3,6,12,9,3,10,1,8,V
18324,3,5,4,4,2,4,4,4,8,2,1,7,0,7,1,6,L
18325,2,6,3,4,2,7,7,0,6,13,6,8,0,8,1,8,I
18326,1,3,3,2,2,7,8,2,4,10,6,6,2,8,4,8,B
18327,6,10,7,8,3,10,6,2,9,15,3,8,0,7,0,8,J
18328,7,12,6,6,4,8,9,3,3,8,8,5,5,12,2,8,V
18329,3,10,5,8,2,7,8,4,3,7,14,8,3,10,0,8,V
18330,4,7,6,5,4,9,7,3,7,10,4,7,2,8,5,11,B
18331,4,7,6,5,3,9,8,3,5,13,4,4,1,10,3,9,P
18332,2,7,3,4,1,7,13,0,6,7,11,8,0,8,0,8,T
18333,3,8,5,6,5,8,8,5,4,7,5,5,3,8,6,5,B
18334,8,11,7,6,4,7,8,4,6,10,6,4,4,10,5,5,Y
18335,7,11,9,8,6,6,9,3,10,12,8,6,1,8,6,6,Z
18336,2,3,2,1,1,7,7,5,5,7,6,9,2,9,4,9,G
18337,2,4,4,3,2,9,6,3,6,10,4,6,3,7,3,8,D
18338,2,1,2,2,1,5,10,4,5,10,9,6,1,9,3,7,F
18339,3,3,4,2,1,7,12,2,7,7,11,8,1,11,1,7,T
18340,3,6,4,4,3,6,12,4,6,8,11,8,2,12,1,8,T
18341,6,11,8,8,6,6,13,6,3,12,6,2,1,11,3,8,P
18342,1,0,2,0,1,7,8,6,4,7,6,7,1,8,6,8,B
18343,5,11,7,8,6,7,6,8,5,6,4,7,4,8,3,7,N
18344,5,8,6,6,3,7,8,4,9,11,4,7,2,6,4,8,S
18345,5,10,7,8,6,10,6,3,6,10,4,7,3,7,5,11,B
18346,5,9,8,6,9,6,7,3,2,8,6,6,3,8,11,1,S
18347,2,5,3,4,2,6,9,7,8,9,8,13,1,10,4,10,C
18348,4,9,5,6,7,7,8,3,4,7,6,8,6,9,7,5,R
18349,3,7,4,5,3,8,7,7,3,9,6,8,3,8,3,8,O
18350,5,9,8,6,9,7,7,3,4,6,6,9,6,9,7,6,R
18351,5,9,8,7,5,6,9,5,5,7,7,7,6,9,1,6,N
18352,4,9,5,7,3,8,8,8,8,6,7,8,2,7,6,11,G
18353,1,0,2,0,0,7,8,4,0,7,8,8,5,9,0,8,W
18354,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,I
18355,4,7,6,5,4,4,9,4,5,10,10,9,3,8,3,5,H
18356,4,7,6,5,4,7,9,2,9,11,8,5,1,8,6,5,Z
18357,7,10,7,8,6,5,7,6,5,8,8,11,2,7,5,10,G
18358,6,9,6,6,3,4,9,5,7,13,11,9,3,9,1,7,U
18359,1,0,1,1,0,7,7,2,9,9,6,8,0,8,6,8,Z
18360,4,7,6,5,6,8,6,6,3,8,6,8,4,7,7,10,R
18361,4,7,6,5,5,7,7,5,6,7,6,8,6,8,3,7,D
18362,3,3,4,4,3,6,6,8,7,6,6,7,2,8,9,10,B
18363,6,9,5,12,5,5,11,3,3,12,8,6,3,8,11,6,Z
18364,5,9,5,6,4,7,5,14,5,7,11,8,3,9,0,8,U
18365,8,11,8,9,7,6,11,2,8,11,9,5,4,10,4,4,T
18366,1,0,1,0,0,7,7,10,2,7,6,8,2,8,0,8,H
18367,6,10,4,5,3,6,8,6,5,9,7,9,5,10,5,8,O
18368,2,3,4,2,2,6,8,2,8,11,8,9,2,9,4,7,E
18369,6,9,6,6,3,2,11,4,6,13,12,6,1,11,2,5,Y
18370,4,2,5,3,3,8,6,6,4,6,7,8,7,6,2,6,M
18371,5,5,5,8,3,3,8,6,12,7,6,15,0,8,7,6,E
18372,2,3,4,2,1,11,2,3,1,9,2,9,1,6,2,8,A
18373,2,8,2,6,1,14,3,6,5,14,0,9,0,7,0,8,J
18374,5,8,7,6,7,7,9,1,4,10,7,6,5,10,3,5,F
18375,4,9,5,6,1,7,7,4,4,7,6,8,3,8,4,8,X
18376,3,8,4,6,3,7,7,12,1,7,6,8,3,8,0,8,H
18377,1,3,2,2,1,12,2,3,1,11,2,9,2,6,2,8,A
18378,4,7,5,6,6,9,8,2,5,8,5,6,2,6,7,8,X
18379,2,1,2,2,2,5,7,3,6,7,6,10,3,8,4,10,K
18380,4,9,6,6,7,10,7,5,4,6,7,7,7,9,5,5,U
18381,4,7,4,5,2,6,11,4,5,11,9,4,2,12,2,5,T
18382,3,8,4,6,4,9,6,5,9,7,5,6,1,7,7,8,Z
18383,4,4,5,3,2,5,12,2,3,9,11,7,4,11,1,7,V
18384,1,4,2,3,1,7,7,0,7,13,6,8,0,8,1,8,I
18385,5,8,8,6,7,7,9,1,4,10,6,6,5,11,3,5,F
18386,3,4,3,3,2,8,7,7,5,7,6,8,2,8,9,8,S
18387,3,7,4,5,4,8,7,6,6,7,6,5,2,8,7,9,B
18388,1,3,2,5,1,15,3,5,5,13,0,9,0,7,0,8,J
18389,2,1,2,1,1,6,8,6,7,8,8,12,1,9,3,10,C
18390,3,6,5,8,2,5,15,1,6,9,11,7,0,8,0,8,T
18391,5,8,7,6,5,8,6,6,6,6,7,6,9,7,3,6,M
18392,4,9,5,6,3,7,5,9,8,6,4,7,3,8,4,8,O
18393,3,5,5,3,2,9,7,3,5,10,3,5,5,9,1,7,N
18394,3,5,6,4,3,7,9,2,5,10,6,6,5,9,1,7,N
18395,4,6,5,4,3,7,8,6,6,7,7,6,6,9,2,6,N
18396,5,7,5,5,2,4,8,6,7,9,10,9,3,9,2,5,U
18397,9,12,7,7,3,6,10,6,4,13,6,4,4,10,4,8,P
18398,4,8,6,6,4,8,4,1,6,9,2,9,1,6,3,9,L
18399,4,9,6,7,3,9,8,4,1,7,8,8,8,9,0,8,W
18400,3,4,3,3,1,4,4,4,8,2,1,6,0,7,1,6,L
18401,7,8,10,6,7,12,6,3,5,9,2,5,9,6,2,8,M
18402,2,5,3,3,2,7,8,5,4,7,6,6,5,9,1,6,N
18403,4,10,5,8,5,8,7,7,4,9,5,6,3,8,3,7,O
18404,5,7,5,5,5,5,10,3,2,9,8,7,6,11,2,6,W
18405,1,3,2,1,1,7,5,1,7,8,3,10,0,7,2,9,L
18406,1,0,1,0,0,3,12,4,2,11,8,6,0,8,2,7,F
18407,6,7,6,5,3,3,9,6,7,11,11,9,3,9,1,6,U
18408,5,10,8,7,4,8,10,1,7,4,11,9,2,12,3,8,Y
18409,1,4,3,3,1,9,6,2,6,14,4,9,0,7,0,7,J
18410,7,9,8,11,7,8,5,7,5,9,6,9,3,7,6,8,Q
18411,5,9,7,7,6,5,7,1,6,9,8,10,3,8,3,8,K
18412,5,10,7,7,4,5,4,3,8,6,2,8,1,6,3,6,L
18413,8,12,7,6,4,7,8,5,4,9,10,9,7,11,5,9,H
18414,4,7,6,5,4,7,8,5,7,7,4,7,3,6,5,8,R
18415,8,11,12,8,10,10,6,3,7,10,3,7,5,7,5,10,H
18416,6,10,8,8,5,8,8,3,6,10,4,7,2,7,5,9,S
18417,2,6,2,4,1,0,1,5,6,0,0,7,0,8,0,8,L
18418,2,0,2,1,1,8,8,4,0,7,8,8,6,9,0,8,W
18419,1,0,1,0,0,3,11,4,3,11,9,7,0,8,2,8,F
18420,4,10,6,8,4,9,14,0,5,6,10,8,0,8,0,8,T
18421,0,8,0,5,0,7,7,4,4,7,6,8,0,8,0,8,I
18422,5,6,7,9,9,8,10,4,3,6,8,9,5,13,8,8,Y
18423,4,4,4,3,2,4,8,5,7,10,9,9,3,9,2,6,U
18424,3,5,5,3,2,5,8,1,7,10,8,10,3,8,3,7,K
18425,5,10,6,8,6,6,5,7,6,7,5,11,3,10,4,9,G
18426,5,8,7,7,7,7,7,2,4,8,4,8,6,4,9,11,K
18427,2,7,3,5,4,6,7,7,5,7,6,7,2,8,6,9,B
18428,2,0,2,1,1,6,10,7,2,7,5,8,2,7,4,10,R
18429,6,9,6,7,4,6,11,3,7,11,9,5,1,12,2,4,T
18430,5,10,7,8,6,4,10,2,6,11,10,6,1,10,3,6,F
18431,6,9,9,6,5,7,9,2,5,10,5,6,6,9,1,7,N
18432,5,9,7,8,7,7,6,4,4,6,7,8,4,8,1,8,U
18433,2,4,3,3,1,7,8,6,6,7,9,8,3,9,1,8,U
18434,3,4,5,3,2,10,2,3,1,9,2,9,2,6,2,8,A
18435,3,7,4,5,2,3,4,3,8,2,1,7,0,7,1,5,L
18436,2,2,4,4,1,8,9,4,2,7,13,8,3,10,0,8,V
18437,8,13,7,7,3,6,2,3,4,6,2,6,3,7,6,7,S
18438,5,8,8,6,6,10,7,3,6,10,2,7,5,7,5,10,R
18439,6,11,9,8,7,7,6,6,6,6,7,7,10,8,3,6,M
18440,4,8,4,6,3,1,12,3,4,11,10,7,0,8,2,6,F
18441,5,11,7,9,4,9,9,4,2,5,13,8,3,10,0,8,V
18442,4,8,5,6,3,8,9,1,7,7,6,7,0,7,4,7,I
18443,9,14,7,11,6,9,9,2,4,12,4,5,2,9,8,9,J
18444,4,11,6,8,1,8,10,3,2,6,13,8,2,11,0,8,Y
18445,2,3,3,1,2,5,10,4,2,9,8,7,5,11,1,6,W
18446,1,3,3,2,1,8,7,2,9,11,6,9,1,8,5,7,Z
18447,7,9,5,13,5,7,8,5,3,11,7,7,3,9,11,6,Z
18448,3,5,5,3,3,8,7,4,5,9,4,7,3,7,3,11,R
18449,3,4,4,2,1,5,8,5,7,10,8,13,1,9,3,8,C
18450,3,4,5,3,2,5,8,2,8,10,10,9,3,8,3,5,X
18451,2,3,3,2,2,7,8,5,5,6,5,7,2,6,5,8,R
18452,4,8,5,6,6,8,7,4,7,7,5,8,6,8,6,10,E
18453,1,4,2,3,1,10,6,2,6,12,4,9,0,7,1,7,J
18454,6,9,7,4,3,12,2,3,2,10,3,9,6,4,1,9,M
18455,6,10,8,8,9,6,7,4,6,7,7,10,7,7,7,6,T
18456,4,8,5,6,5,7,7,5,8,6,5,9,3,8,6,9,E
18457,4,5,6,7,6,9,12,4,2,4,8,12,4,13,5,12,Q
18458,3,4,4,6,2,7,7,14,2,5,6,8,6,8,0,8,N
18459,3,1,4,2,2,7,7,5,6,7,6,9,3,7,4,8,G
18460,2,6,3,4,1,1,13,4,3,12,10,6,0,8,2,6,F
18461,3,8,4,6,2,3,7,8,3,7,6,11,4,8,3,11,K
18462,2,7,3,5,1,12,2,9,4,14,5,13,1,6,0,8,J
18463,3,7,4,5,1,5,7,6,9,6,6,14,1,8,4,9,C
18464,5,9,7,7,5,7,8,4,1,7,9,8,8,10,0,8,W
18465,3,5,5,7,1,7,10,1,3,7,12,8,1,11,0,8,Y
18466,4,7,5,6,3,9,7,8,6,6,6,10,3,8,5,9,Q
18467,6,8,6,6,4,7,6,6,7,10,6,12,2,10,4,9,G
18468,14,15,14,8,7,10,11,7,4,4,6,10,10,13,3,6,M
18469,4,9,6,7,4,9,6,5,7,9,3,6,3,8,3,8,D
18470,3,8,5,6,3,11,3,3,2,10,2,9,2,7,3,9,A
18471,2,7,4,5,1,9,6,3,6,15,4,9,0,7,1,7,J
18472,5,7,7,6,8,5,8,5,4,6,5,9,11,9,4,8,M
18473,5,9,7,6,4,5,12,2,6,13,7,4,1,10,2,7,F
18474,4,8,6,6,6,7,7,4,4,7,5,7,4,6,9,10,K
18475,2,1,3,2,2,7,6,6,4,6,7,7,7,6,2,7,M
18476,7,9,9,8,9,10,7,4,7,7,6,8,5,9,8,12,S
18477,7,10,9,8,6,11,5,3,8,11,3,6,4,6,4,9,D
18478,3,10,5,8,5,7,7,5,8,7,7,10,3,8,6,9,E
18479,4,9,6,7,6,6,6,3,4,8,7,11,6,9,3,9,C
18480,5,13,4,8,2,9,6,5,4,12,4,7,3,8,5,10,I
18481,3,5,4,4,3,9,12,3,6,6,11,8,2,11,1,8,T
18482,1,3,2,2,1,8,7,5,8,6,6,7,1,8,7,8,Z
18483,4,9,5,6,5,7,6,10,1,7,8,8,8,4,1,7,M
18484,10,14,8,8,3,4,12,3,8,12,8,4,2,9,3,4,T
18485,2,3,2,3,2,8,8,5,2,5,7,10,2,9,5,9,Q
18486,5,11,8,8,7,8,7,3,6,10,5,8,3,9,4,8,H
18487,2,4,3,3,2,7,7,5,7,7,6,9,2,8,5,10,E
18488,4,5,5,4,5,7,7,5,4,6,5,7,6,9,6,11,V
18489,1,3,2,2,1,7,7,1,8,11,6,8,1,8,5,8,Z
18490,12,13,12,7,5,2,10,3,3,10,12,8,9,10,0,7,W
18491,3,2,5,4,2,7,12,2,3,7,11,9,2,10,1,8,V
18492,4,6,4,8,2,0,12,4,5,12,11,8,0,8,2,6,F
18493,4,10,5,7,3,5,14,1,5,9,10,7,0,8,0,8,T
18494,4,9,6,6,5,6,8,6,6,6,4,9,3,6,6,9,R
18495,5,8,6,6,4,6,6,7,6,6,6,11,2,8,4,9,G
18496,3,7,3,5,2,0,2,4,5,1,1,7,0,8,0,8,L
18497,8,11,8,8,5,3,11,3,7,12,11,6,1,11,2,5,Y
18498,3,6,5,4,1,9,4,3,1,8,1,8,3,6,2,8,A
18499,1,0,2,1,1,7,7,11,1,5,6,8,4,8,0,8,N
18500,8,10,12,8,9,4,8,3,5,10,10,10,13,8,5,8,M
18501,3,6,4,4,2,7,11,7,3,11,5,3,1,10,4,7,P
18502,8,12,6,7,3,8,10,5,5,8,10,5,5,12,3,7,V
18503,5,10,5,8,4,3,11,2,3,9,11,8,3,10,1,7,V
18504,7,10,9,8,9,9,4,6,3,8,5,10,11,6,5,8,G
18505,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,I
18506,3,7,4,5,3,7,9,2,5,13,6,5,2,10,2,8,F
18507,1,0,2,1,0,7,4,2,0,7,2,8,2,7,1,8,A
18508,4,5,5,8,2,7,7,4,14,9,6,8,0,8,8,8,Z
18509,8,10,8,8,3,4,12,5,5,12,12,7,3,9,2,8,V
18510,1,1,2,2,1,7,7,6,4,7,6,8,2,8,2,8,O
18511,7,13,6,7,3,10,3,3,5,10,1,9,3,6,5,10,S
18512,4,10,6,7,6,8,8,2,8,7,7,7,1,8,10,8,Z
18513,3,7,5,5,4,7,7,3,8,5,6,9,3,7,7,9,X
18514,6,10,6,8,5,7,6,6,5,10,7,13,4,8,6,7,G
18515,4,7,4,5,4,8,7,7,4,9,5,8,3,8,3,8,O
18516,3,4,4,6,2,7,7,14,2,5,6,8,6,8,0,8,N
18517,5,8,5,6,4,7,9,7,4,10,7,6,4,9,4,8,O
18518,4,9,6,8,6,7,6,5,4,7,7,8,3,8,8,10,L
18519,3,8,4,6,3,7,8,3,12,8,6,8,0,8,7,7,Z
18520,5,9,4,4,2,7,10,2,5,13,5,4,1,9,5,8,I
18521,8,12,7,6,4,9,8,4,5,13,4,4,4,10,6,7,P
18522,3,5,4,3,2,6,7,5,5,9,7,10,2,9,4,9,G
18523,4,10,5,7,2,3,13,8,2,11,7,3,1,10,4,8,P
18524,4,8,6,7,5,8,4,5,5,9,4,10,4,7,5,7,O
18525,4,10,6,7,1,9,10,3,2,6,13,8,2,11,0,8,Y
18526,6,11,5,6,3,7,8,4,5,10,7,5,3,9,4,4,Y
18527,1,3,2,2,1,8,6,6,3,9,6,8,2,8,2,8,O
18528,5,7,6,6,7,7,8,5,4,7,7,10,7,10,9,10,E
18529,3,7,4,4,1,7,7,4,4,7,6,8,3,8,4,8,X
18530,2,3,3,2,1,6,12,2,6,11,9,4,1,10,2,5,T
18531,7,10,6,5,3,7,3,4,4,7,2,7,3,6,5,8,S
18532,2,6,3,4,2,7,8,0,7,13,6,8,0,8,1,8,I
18533,4,8,5,6,3,5,8,7,7,8,8,14,2,9,4,10,C
18534,6,10,7,7,6,7,7,7,4,9,6,10,5,8,5,6,O
18535,3,6,5,4,4,8,8,1,4,9,6,6,5,10,4,5,F
18536,5,8,5,6,2,3,11,2,7,12,11,6,0,10,2,5,Y
18537,3,7,5,4,2,7,4,3,1,7,1,8,2,7,2,8,A
18538,3,7,3,5,3,3,6,5,9,7,7,13,0,8,7,9,E
18539,3,5,5,4,3,8,7,2,8,11,5,8,2,8,4,10,E
18540,3,7,4,5,1,6,7,7,9,7,6,13,1,8,4,9,C
18541,3,6,4,4,3,7,8,7,5,8,8,6,3,8,3,8,O
18542,4,10,5,7,5,10,6,3,4,9,3,6,3,7,6,7,J
18543,5,10,6,7,1,7,7,5,4,7,6,8,3,8,4,8,X
18544,3,3,4,2,1,5,11,2,7,11,9,5,1,10,2,5,T
18545,4,9,6,7,4,9,7,5,7,10,4,5,3,8,3,8,D
18546,4,6,5,5,5,7,8,2,4,7,6,8,2,7,7,7,X
18547,2,3,4,2,1,7,7,2,9,11,6,8,1,8,5,7,Z
18548,3,6,4,4,3,3,13,5,1,11,7,4,0,9,3,8,P
18549,2,4,3,3,1,7,9,3,4,12,5,3,1,10,2,8,P
18550,5,8,5,6,3,3,10,2,7,11,11,6,1,11,2,5,Y
18551,2,6,3,4,2,11,3,2,2,9,2,9,2,6,2,8,A
18552,3,7,3,4,2,4,12,8,2,10,6,4,1,10,4,8,P
18553,6,10,9,8,12,8,6,4,4,7,7,8,11,9,6,8,U
18554,4,5,6,7,6,8,10,2,3,8,9,6,5,10,5,5,P
18555,2,3,3,2,2,7,7,5,5,6,6,9,2,9,4,9,G
18556,3,4,4,3,1,4,8,5,8,11,9,12,1,9,3,7,C
18557,2,1,2,2,1,4,7,5,8,7,6,13,0,8,7,9,E
18558,12,13,11,7,5,8,11,3,3,5,10,7,8,12,1,6,W
18559,10,15,10,8,8,6,8,3,6,8,4,9,8,4,7,6,R
18560,4,6,5,4,2,4,9,5,6,12,11,9,3,9,1,7,U
18561,5,11,8,8,4,7,12,3,4,6,12,9,3,10,1,8,V
18562,6,8,8,7,8,7,7,5,4,7,5,8,8,8,6,6,N
18563,5,12,5,6,3,6,11,3,5,13,6,4,1,8,5,8,I
18564,6,7,8,10,11,9,7,6,1,6,6,9,9,11,6,9,Q
18565,5,9,8,7,7,10,6,2,4,9,5,7,7,6,2,8,M
18566,7,11,6,6,3,9,9,6,4,6,10,6,6,13,3,6,V
18567,2,3,3,2,1,7,7,3,8,6,6,8,2,8,5,8,X
18568,6,8,6,6,3,3,8,4,7,10,10,13,1,7,3,7,C
18569,5,12,6,6,3,13,1,4,1,12,3,11,2,3,3,11,A
18570,8,15,8,8,6,8,6,3,5,9,4,8,6,8,6,7,R
18571,4,6,5,4,3,6,7,6,6,10,7,11,2,9,4,10,G
18572,3,6,4,4,2,5,5,1,9,7,2,11,0,8,3,7,L
